name,date,close,open,high,low,volume
HNX30,29-04-2026,526,522.32,527.16,520.83,43510817
HNX30,04-05-2026,530.29,528.3,535.43,528.3,40765272
HNX30,05-05-2026,527.79,530.82,531.25,522.66,35076423
HNX30,06-05-2026,534.39,527.2,536.3,526.56,40119930
HNX30,07-05-2026,530.39,535.5,537.66,529.66,35757090
HNX30,08-05-2026,527.94,527.99,532.07,524.05,31231633
ok,528.74,529.42,533.33,525.06,52336584,
HNX30,ok,2026-05-11,528.74,529.42,533.33,525.06,52336584
HNX30,ok,2026-05-12,528.81,529.13,532.16,526.56,27873450
HNX30,ok,2026-05-13,528.91,529.53,532.64,526.72,45522244
HNX30,ok,2026-05-14,530.38,529.23,532.72,527.58,23513958
HNX30,ok,2026-05-15,531.6,531.29,533.08,527.3,38949376
