name,date,close,open,high,low,volume
VN30,20-04-2026,2009.04,1992.8,2009.95,1980.83,257233791
VN30,21-04-2026,2007.08,2028.6,2042.12,2007.08,330992261
VN30,22-04-2026,2025.41,2009.76,2029.47,1990.45,240457019
VN30,23-04-2026,2024.74,2034.37,2047.68,2014.71,396528388
VN30,24-04-2026,2011.42,2027.72,2035.48,2001.22,248427780
VN30,28-04-2026,2041.4,2009.19,2045.19,2008.7,240477099
VN30,29-04-2026,2022.75,2039.26,2042.72,2019.45,239348913
VN30,04-05-2026,2014.62,2032.06,2039.83,2006.63,253208480
VN30,05-05-2026,2032.3,2012.86,2033.63,2005.7,308129232
VN30,06-05-2026,2053.41,2040.17,2057.82,2031.75,276510562
VN30,07-05-2026,2079.1,2061.77,2092.06,2060.85,319306921
VN30,08-05-2026,2074.06,2079.07,2082.8,2063.83,316958258
VN30,11-05-2026,2040.51,2072.57,2075.71,2040.51,284170401
VN30,ok,2026-05-12,2053.97,2037.94,2054.34,2027.34,244664096
VN30,ok,2026-05-13,2043.51,2066.09,2066.09,2025.88,333389492
VN30,ok,2026-05-14,2068.62,2040.43,2069.4,2034.83,270006592
VN30,ok,2026-05-15,2050.58,2070.83,2071.44,2048.45,343531650
